Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@kylegriffin1 Smart man! The other two refuses to wear a mask so forget it man! Better do it from the distance with these two... :joy:,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280218757974028289
"True prevention is not waiting for bad things to happen, it's preventing things from happening in the first place.
#selfcare #mentalhealth #quarantine #exercise #mask #peventialhealth #community #washyourhands #cure #publichealth #immunesystem",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288135032062636032
"Our very best wishes that you stay safe &amp; well. Words are not enough to thank you for your strength, courage, and dedication. Thank you so much for what you are doing for our world. :heart: God Bless each of you all with loves, hugs, &amp; prayers.
#SaluteToFrontliners",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290723804587520000
"Spent the evening on a call with @AmantleM talking Work, Love, chickens...how we’re going to survive this pandemic because it’s not going anywhere! This year has really been one of selfdiscovery,we never knew we had the strength to relearn yet here we are.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290743268301570050
"@Montee_la_Gamer You're not just stupid, you're DANGEROUSLY stupid. Idiots like you are why America is currently the most deadly country on Earth. You need psychiatric help. You need to be locked up. You're a threat to public safety. #COVIDIOTS #TrumpVirus #WearADamnMask",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285528247741054976
@colinmcfarlane @Bodicea805 @RandyRainbow He is one of my heroes of the T’Rump era! #WearAMask,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1277667066124869632
"Just relax and stay at home. Spend less time outside. 

#StayHomeStaySafe #StayHomeSaveLives #StaySafeStayHealthy",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289437263135293440
"@MomentsBrasil
#Brasil
#brasil
#Brazil
@Brazil @BrazilGovNews take care !

The numbers are looking really bad, out of 49 lakh tests, 23lakh positive cases! :(

#StayHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287127019478585344
":heart_suit_selector: “Small acts, when multiplied by millions of people, can transform the world.” -Howard Zinn
#BeKind #SpreadLove #StrongerTogether
#WearAMask",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289757251801145346
"@NPR #Covid-19 doesn't care. It will win all the games, go to all the beaches, parks, stores, churches and is very well-travelled. The virus wants YOU!",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287797118342557696
"It's First time in history 
That we can save human race by lying in front of the T. V . and doing nothing. 
Let's just do it! :panda_face:
#letsnotscrewithis
#coronavirus",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283474921201508355
"@CherokeePhoenix An informed, intelligent decision.
Who would volunteer to pied piper our children into an oblivion based on ""need to get economy going?""
This is a gamble, an experiment with our most precious Lives.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289294439911788544
@robbeckettcomic Am I the only one thinking this was stupid and very risky. You were doing so well Rob by #stayathome,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280807108947193856
"Anyone that thinks death is better than economic hardship has never been poor.

Anyone that thinks death is better than economic hardship deserves to become poor.

#Trump 
#lifetrumpsmoney
#coronavirus 
",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1253789144431554562
"Ppeople really think that just because the ‘State of Disaster’ starts tonight, it means that they can go out to places because it’s their ‘last chance’ to go out. How dumb can you be.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289834466043600897
"Please wear a mask if you don't wear it you die, I die and everyone will die but before you die pay RM 1000 first!!!..#KitaJagaKita
#Covid_19 #StayAtHomeAndStaySafe",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289837451167465473
"117 doctors have lost their lives after Fighting for your well being.
It takes 6 years to become a doctor According to this At least 702 years of hard work your carelessness blew..Feel ashamed for this and  save the rest..Take some care follow guideline.",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285823904968105984
"@marcorubio Do something about it and save FL citizens.  We need a #StayAtHome order yesterday!!   
#COVIDIDIOTS #COVID19",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281764166857101312
I’m sorry dealing with the children you decided to have is a burden for you.,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284158731349975040
@pbpost Shutdown Florida #shutdownnow #Floridalockdown,stay_at_home_orders,FAVOR,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1284291697590054914
"Though Eid is a time to come together for the celebration, however considering the unprecedented time, let's stay home and connect with extended family and friends through phone and video calls.
Let's stop the spread of Corona Virus.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289200687948034048
"How is the cure (economic hardship) worst then death? 

How can the American public consciousness be arguing about this.

Money is good but #LifeTrumpsMoney 

#coronavirus
#lockdown
",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1253781640104402945
@DanielAndrewsMP It's alarming however that 25% of new positives are not staying home. How is that going to be addressed? #covidpositive ?,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289123553283989504
"How is the situation at your end ? #Covid_19 
#StaySafe #StayAtHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284794950140309506
@davmidd I'm #StillShielding one of the 2.2 million in the UK deemed extremely clinically vulnerable.  Allowed out as the cases rise. I'm not going to be a statistic in the next carehome scandal. Where 'lessons have been learned' after a third of us die. No way.,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290698034406461441
"The push for new lockdowns is on. It's a coordinated campaign. 

#Resist",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288072723625844738
Flying abroad......SELFISH ACTS AT THIS TIME.....,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288396178787270656
