Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@realDonaldTrump your own expert just testified that we did not lockdown beyond 50% and THAT is why we have more cases! why can you not get a handle on this?!,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289404849260503040
"@itsJeffTiedrich @realDonaldTrump :arrow_right: #DrFauci: ""There’s No Question That If the President Did Not Institute a Travel Ban on China, There Would Have Been Many More #CoronaVirus Cases.""

:flag_for_United_States: Thank you,",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237866638109593603
Did I mention how much respect I have for #DrFauci ?! :pill: I did but I'm going to say it again! :raised_hands: This man deserves the Presidential Medal of Freedom. :military_medal: #coronavirus #Covid_19 #CoronaVirusUpdate,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1241131320950034436
@ReallyAmerican1 @realDonaldTrump I bet the people against #Fauci wouldn't go to #Individual1 if hey got #COVID19 they'd go straight to a DOCTOR. #IStandWithDrFauci,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282818655168995328
"@JustinAHorwitz WTF? @realDonaldTrump @VP @KellyannePolls @PressSec 
#coronavirus is a VIRUS......antibiotics don't work on a virus.
Where are you #DrFauci ????",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1248812447613378561
"I believe its Gods grace that's being shown through #DrFauci in how to properly approach and flatten this #Pandemic 

Minorities, be careful and smart....please:pray:

I don't believe that these rich CEO's care about a human life more than they care about their bottom line. #COVID19",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1253099030650945536
We want to hear from #DrFauci and the #CDC — the one we had before #Trump wanted them to change the #science to suit #Trump’s lies. #COVID19 #ScienceMatters #TrumpVirus2020 #TrumpFailedAmerica,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1281691853193125890
@realDonaldTrump do you think Americans are that stupid? #dontcensorus #worstpresident #coronavirus #YouAreNOTaDoctor,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283820662566649859
I wonder if Dr Fauci's back is hurting after carrying the whole American Covid-19 team,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283757370909134849
":mask::broken_heart::flag_for_United_States: @POTUS TRUMP’S WH is now putting opo out on Dr Fauci calling him a liar &amp; saying HE made mistakes b/c he won’t back TRUMP’S lies like the GOP &amp; his lackies. #DrFauci is telling FACTS on #Coronavirus &amp; TRUMP is killing Americans w his lies.
#VoteBlueToEndCorruption",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282440858269360136
"Dear Dr. Fauci,
As a nurse I am grateful for the COVID-19 work you are doing on behalf of the country.
:heart::clap:
",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1244551595746045955
@A_Shy_Nobody @TaraElizabth16 @News12NJ Why don't you go read the CDCs 5 planning scenarios for covid where they discuss the mortality rates or what Fauci wrote in the NE journal of medicine back in March before you start calling others uneducated. #nomasks,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1280351454004469765
"@WhiteHouse @realDonaldTrump Maybe if you had kept saying this from the beginning, all those blind #covidiots out there would have followed your lead, but they are already set on a conspiracy theory trail of ignorance. Maybe they would have followed you.  #WearADamnMask #ListenToScience",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289412656726605824
@texan_maga @HLAurora63 @FoxNews Hes not ...he hadny firex Fauci yet.   Thats on him.,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284588573912686592
@IngrahamAngle .@RandPaul swam in a pool when he knew he was #Covid19 positive.  He’s irresponsible &amp; selfish. I trust #DrFauci over him any day!,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1260369158182588418
I only want to hear the truth from #DrFauci !  #shutupTrump #coronavirus #CoronavirusPandemic #CoronavirusNewYork #PrayForNewYork,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1246552714684874752
When the orangutan in office starts wearing a mask you know shit just got real. #WearAMask,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285772177346834432
So Trump wouldn’t answer the question as to undocumented workers being tested. Where is the doctor? Where is the doctor? #TrumpPandemic #TrumpVirusCoverup #TrumpLiesEverytimeHeSpeaks #DrFauci Where are you? #coronavirus #VoteBlue2020 #VoteBlueToEndThisNightmare #VoteThemAllOut,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1241864884024901640
@DCHokiefan @Nationals Notice that he was invited as an honored guest while #TrumpVirus is rage tweeting and eating hamburders.,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286637749903208449
"Dear, #GOP. Do you still believe in the principles of #Federalism now? How hypocritical are you? What will you let #Trump get away with, as he is KILLING Americans! What about you, Supreme Court????? #DrFauci #COVID #COVID19 #Coronavirus #SCOTUS OMG Trump",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1249833331874836480
"So Dr. Fauci needs security detail as he is receiving death threats for his expertise, honesty and conveying his assessment of just how many lives #COVID19 can cost.  Gee, I wonder who these people are?  
#ThursdayThoughts #DrFauci",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1245674910476832768
#DonaldTrump is misleading the public and #Republicans allowing it. We must stop #Trump by voting home out of office.  This is awful. #DrFauci is a truth teller &amp; now he is silenced. Just like in China. #COVID2019 #coronavirus #Corona #cnn #MSNBC #nbc #bbcamerica #WashingtonPost,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1243250484791726080
"Gawd, @CNBC dissing Fauci really?  Let me guess, Bannon is on later telling us it's all a hoax. Just talk about stocks and leave the conspiracy theories to Fox.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282639912261607424
"6million American lives @ risk because 3 Governors @govkristinoem @IAGovernor @GovRicketts think they know better than the experts &amp; refuse to listen. South Dakota, Iowa &amp; Nebraska lives DO matter!

#COVID19 #sdgov #iagov #nebgov #ShelterInPlace ",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1246392127426363392
"Wearing a mask should not be political. Masks do not silence you, you can still talk with a mask on. It is about caring for others around you — Not your politics. Listen to #DrFauci. Protect others, as you are protecting yourself. Be the solution, not the problem. #WearADamnMask",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1276647588977090561
"@PeterNavarro45 is a fringe economist. He has no medical training... no infectious disease expertise. He hasn't served six GOP &amp; Dem. presidents to keep Americans safe. Navarro pushed hydroxychloroquine, criticized shelter at home orders, and covers for Trump.",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283367398045777920
"@parscale 133000 dead Americans while he freaking mocked the need to wear a mask, including harassing #DrFauci. @realDonaldTrump is a fecking hypocrite for five minutes. Nice try - most Americans are that stupid.",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282115805262630914
"Among the following, who is more qualified than Jared Kushner to be on Donald Trump’s #COVIDー19 task force? 

#poll #polls #25thAmendment #COVID19 #coronavirus #Fauci #DeborahBirx #DrFauci #DrBirx #MAGA #TheResistance #OJsimpson #TrumpMadness #Cuomo  #JaredKushner #joeexoctic",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1245901398534795264
#MASA Make America Safe Again! Wear a mask and listen to Anthony Fauci! Oh yeah and #Biden2020,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284248753654788097
