Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@mosalty @UFT @NYGovCuomo @NYCMayor @DistCouncil37 @FollowCSA @SenSchumer @AFTunion The entire premise is wrong. There is NO way to teach in full PPE. There is NO way kids keep masks on for 7 hours. Has anyone talking about these things EVER stepped foot inside a classroom to teach??,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286408858433400832
@7News Entering schools and leaving schools. No guessing its not possible to social distance while at school.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285375139312525314
Either way even if they actually do open it . It’s going to be close in less then 2 weeks . My school can’t even control fights they Think they can control Covid and new rules :clown_face::clown_face::clown_face::clown_face::clown_face:,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282692315174379521
"I understand the importance of education, but doesn't safety come first? We have already had many scares with corona virus cases on campus but we keep out schools open? Are we waiting for an outbreak? Come on Colorado.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237572244433285120
"@ProjectLincoln Coronavirus is too dangerous for Paul Manafort to stay in jail, but they expect our kids to go back to school.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283992385114927105
School nurse when kid gets Coronavirus: here's some ice,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237504960591319041
"This is why so many parents are against this blanket decision by 
@CMOGuj
. Children want their schools - online for now till they can run into them again. They miss their teachers and imagine what you will do to them when they will not have schools to return to?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287325512168161280
"@jaygirl1980 So many educational 'categories' of students classified 'special needs.' Vary by state. Learning disabled to multiply 'handicapped' &amp; so much more. Some are more physically vulnerable to COVID. If schools accept some, how to tell parents NO to others? No easy answers.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286849227906338816
@Acosta The science should be the only thing that matters to reopen schools,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283842003223162881
"#AngieMotshega @CyrilRamaphosa
@Lesufi close the schools until after the peak period of #COVID19SouthAfrica infection rates, this Karim guy who leads your scientific advisory committee is working for @BillGates; Save the lives of our people",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283442331971129347
"Our teachers aren't covid bouncers. These must happen:
1. Getting real PPEs' used by front line staff in hospitals not just the sanitizers and only two masks. What nonsense is that.
2. DBE should insure that classrooms have correct ventilation",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283380952513875969
"@aging_collins @donwinslow No, its a really simple visual demonstrating that our children and families are at risks. None of the people advocating for schools opening have children who will be impacted by this. Trump, DeVos, Pence...",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284048996583997440
"@JustinAHorwitz @ReallyAmerican1 Science should not stand in the way of opening our schools. But I guarantee you, this virus will shut them down permanently.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284300796474130432
"What @realDonaldTrump and @BetsyDeVosED are orchestrating by opening schools is a veritable human sacrifice on the altar of commerce, which benefits the 1% but is paid entirely by the lower classes.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281599752644235265
Okay so coronavirus is spreading very quickly and there are 600 cases in the USA so schools or campuses have to be closed or its going to affect all of us it’s not even safe to go anywhere near a crowd so pls do something we need answers!,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237495220713009154
"#Fauci if we're not to gather in large groups, why are schools still open? If we can't do same things as months ago, why are we endangering our kids still? #coronavirus #COVID19",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237591651914113024
"My high school child will not go back to school on August 18th, with the rise in #COVID__19 cases. I worry for her teachers, classmates, and people that they may bring covid home today. @GavinNewsom is failing to lead and protect schools.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283823455285071874
"The colder it becomes the higher the level of Covid-19 cases rise...our children aren’t coping at all.
Although the curriculum has to be covered mara not like this,come on now!
Most of the learners are in hospitals right now, so what’s the use grand sharp?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283365349908512769
